ltt.pc1,ltt.pc2,ltt.pc3,ltt.pc4,ltv.pc1,ltv.pc2,ltv.pc3,ltv.pc4,ltsy.pc1,ltsy.pc2,ltsy.pc3,ltsy.pc4,ltsco.pc1,ltsco.pc2,ltsco.pc3,ltsco.pc4,lth.pc1,lth.pc2,lth.pc3,lth.pc4
3.077981663,-0.115480806,0.639284765,-0.058348697,,,,,,,,,-0.940085617,1.836244837,-2.604829813,3.590702915,,,,
3.077981663,-0.115480806,0.639284765,-0.058348697,,,,,,,,,-0.522721814,1.461998918,-2.244346569,3.560651404,,,,
2.283362729,-0.163424364,-0.537589629,-0.352176747,,,,,,,,,-0.999556736,1.569717169,-1.826198467,2.027430479,,,,
2.283362729,-0.163424364,-0.537589629,-0.352176747,,,,,,,,,-1.322098358,0.85085237,-1.710748905,3.087030457,,,,
3.332389537,-0.341694216,-0.083765085,-0.474327214,,,,,,,,,-1.529515371,0.012730166,1.729388873,0.781382528,,,,
2.964025491,0.319543308,-0.784458412,2.250051819,,,,,,,,,-2.104252468,2.136489285,-0.44121541,0.938306314,,,,
3.399566844,-0.350088835,0.69596085,0.280117897,,,,,,,,,-1.496042898,2.282154639,-1.399285272,1.623760049,,,,
3.72434549,-0.040328808,1.735636825,0.837605399,,,,,,,,,-2.229588332,-0.040781629,0.717749642,0.02171814,,,,
2.574320128,-0.075306443,0.139538974,-0.163212551,,,,,,,,,-1.906386264,2.006251388,-1.658031967,2.342616447,,,,
2.574320128,-0.075306443,0.139538974,-0.163212551,,,,,,,,,-1.400067641,0.951045708,0.62708075,0.873340895,,,,
3.468115049,0.310594142,-1.373668259,2.612106016,,,,,,,,,-2.841527602,-0.883880557,-0.353001043,-0.191921572,,,,
3.525113157,0.250948148,-0.173639491,1.864066577,,,,,,,,,-2.084902896,2.452190736,-1.518639006,2.239158292,,,,
3.676019794,-0.112658969,-0.414687805,0.078891666,,,,,,,,,-1.466851675,1.121283893,0.940333,0.713241118,,,,
3.256139274,-0.061855323,0.378841404,-0.730459685,,,,,,,,,-1.761781684,1.259092978,-0.767754282,0.70396007,,,,
3.758632772,0.344161748,-1.106171617,3.434834456,,,,,,,,,-1.924997155,2.138680853,-1.660477479,2.347991951,,,,
2.893244275,-0.5244696,-0.480505807,-1.25213787,,,,,,,,,-1.199702207,1.453068621,-2.151290715,2.888823088,,,,
3.381565327,-0.43596919,-0.247960671,-1.036415638,,,,,,,,,-1.091758469,0.452772171,-2.082193996,3.809452602,,,,
3.391603622,-0.569078332,0.609891541,-0.141820365,,,,,,,,,-1.699173146,4.217773937,-0.999935869,-1.161244779,,,,
2.299118233,0.575434336,0.074524374,0.797877325,,,,,,,,,-1.331330692,1.293386492,-1.498863838,2.042162057,,,,
2.368920601,0.468996319,-0.233085725,0.524766209,,,,,,,,,-1.168202976,1.406171169,-1.962746713,3.656661771,,,,
3.264495848,0.505211777,-1.298309045,3.827668875,,,,,,,,,-0.629431944,0.986993765,-1.698252559,3.703224926,,,,
3.264495848,0.505211777,-1.298309045,3.827668875,,,,,,,,,-1.35642411,1.765879486,-2.139937934,2.93472751,,,,
1.752996494,0.691579939,0.384788083,-0.067324832,,,,,,,,,-1.744931733,3.139876863,1.378285122,0.444953395,,,,
3.597182209,-0.0559298,-0.838998241,0.581503831,,,,,,,,,-1.385952018,3.901173203,-0.867503607,-2.165567846,,,,
4.232529864,0.118042326,-0.035839503,2.814911121,,,,,,,,,-1.649232932,1.932879337,-1.320837248,0.760024673,,,,
3.391961341,-0.439662597,0.467200119,0.469935221,,,,,,,,,-1.0193736,1.492738918,-0.316384753,1.341429454,,,,
2.62693564,-0.494590953,0.257343112,-0.479857861,,,,,,,,,-1.372421871,2.126520634,0.558233498,0.864076389,,,,
3.307410755,-0.175753447,-0.154375696,-1.23820847,,,,,,,,,-1.219193173,1.323656876,0.416265194,1.421806044,,,,
2.588828718,-0.422549296,-0.450773467,-1.12199948,,,,,,,,,-2.155136376,2.560456483,-1.040174306,0.908197005,,,,
1.818686965,1.216261662,-1.554651136,1.093338673,,,,,,,,,-1.752548276,2.319436479,1.551277559,0.72174185,,,,
2.211966486,-0.653798674,-1.624786851,-1.283281046,,,,,,,,,-2.491572606,0.03020385,0.26654895,0.542262617,,,,
2.938582303,0.191070089,0.025554058,0.348015743,,,,,,,,,-2.887967529,-1.016932671,-0.401151084,-0.129984159,,,,
2.87837433,-0.262850768,-0.34333493,-0.032056645,,,,,,,,,-1.554052,1.86230902,1.297144518,0.197611749,,,,
3.479542287,0.096645694,1.213095602,0.604666152,,,,,,,,,-0.952719605,0.438767893,1.956234261,1.253128019,,,,
3.598749938,0.392639735,-2.473010723,2.830320956,,,,,,,,,-1.749299977,0.264243964,0.039179313,0.334073863,,,,
3.682957899,0.487407154,-1.035351161,2.698614098,,,,,,,,,-2.254380482,0.593201559,0.37248167,0.366417481,,,,
0.3738693,2.899560673,-1.910704892,0.389248614,,,,,,,,,-1.851276234,1.114507296,1.048563334,0.419661215,,,,
3.09924504,-0.464797618,0.331517822,-0.410381288,,,,,,,,,-2.459538323,-0.156563585,0.186179315,0.579874763,,,,
3.568697404,0.496837077,-0.93977074,2.332355152,,,,,,,,,-1.565505842,1.1812394,0.391546564,2.25019131,,,,
3.289625668,0.108022248,0.687789143,-0.166613598,,,,,,,,,-1.217571659,0.777911139,1.608231325,0.643109402,,,,
2.954979673,-0.109543295,-0.712560777,-1.044900084,,,,,,,,,-1.819655479,1.6924115,-0.517493909,0.477910605,,,,
3.49697694,0.369229329,-1.383655909,2.614356153,,,,,,,,,-2.718224239,-0.222699606,0.321685622,0.652261037,,,,
2.448505457,0.083565572,-1.032958334,-0.485259733,,,,,,,,,-2.323456484,0.731830097,1.108800288,0.636574573,,,,
3.385683938,-0.49284283,0.243383915,-0.473978632,,,,,,,,,-1.366992713,2.080972356,-1.103663274,2.458543645,,,,
2.88028765,-0.730996824,-0.976385467,-1.506266404,,,,,,,,,-1.239605757,1.307727414,2.34126585,1.165917648,,,,
3.382336626,0.462533342,-0.67621101,1.766778274,,,,,,,,,-1.174027,0.891813411,-1.293242635,3.460969385,,,,
3.178847203,-0.336864053,0.346597607,-0.114366275,,,,,,,,,-1.728529858,0.873479538,0.257568946,0.188561719,,,,
3.413648258,0.123887478,1.077936888,0.059142889,,,,,,,,,-1.334619298,1.478775387,0.644593376,2.127653115,,,,
0.776915448,1.357663954,-0.62823991,-0.291733748,,,,,,,,,-2.478662673,0.136575217,0.244970312,0.550363678,,,,
0.842207143,2.150562661,-1.615511787,0.164835736,,,,,,,,,-1.070655686,1.152625771,0.486259566,2.001616057,,,,
3.357472771,-0.207626105,0.403002779,-0.776799613,,,,,,,,,-2.056259292,4.610849617,-0.3012198,-1.953881668,,,,
1.108734827,3.481731376,-2.930803414,-0.203601988,,,,,,,,,-1.877229168,3.105964649,0.435978017,-1.156604801,,,,
3.36954571,-0.208960423,-0.229448914,-1.038177245,,,,,,,,,-2.340226032,-0.339227991,0.078413083,0.606746943,,,,
3.295932369,-0.337390617,0.164942562,-1.026174092,,,,,,,,,-2.1314504,3.643349544,-0.925574704,0.179717913,,,,
3.47567788,0.026691262,1.626693639,1.194376919,,,,,,,,,-1.658308445,2.863903675,-0.709664472,2.654109633,,,,
3.76320359,0.155953333,1.351672702,0.786113306,,,,,,,,,-1.478211848,1.382581106,1.947129127,0.658516921,,,,
3.648586887,0.153117173,1.353969883,0.819210076,,,,,,,,,-1.623284424,0.989937868,2.563426293,1.11872179,,,,
2.897507907,-0.022591948,0.063067448,0.343223954,,,,,,,,,-1.040125093,1.797726786,1.640017479,0.72961706,,,,
4.064525075,0.371123268,-0.85521779,2.685038803,,,,,,,,,-2.661112153,2.175544052,0.844259461,0.976105685,,,,
0.947335873,1.703137503,1.236132969,-0.025588105,,,,,,,,,-1.539604603,1.974872883,1.53719175,1.573277633,,,,
3.556207854,-0.044255504,1.063213955,0.599336143,,,,,,,,,-2.683853136,-0.24450516,0.268202477,0.653031862,,,,
3.556207854,-0.044255504,1.063213955,0.599336143,,,,,,,,,-2.055641352,2.194257478,0.58391074,0.999247592,,,,
3.370379653,-0.15886883,0.616292791,-0.469329048,,,,,,,,,-0.899669341,2.16400467,1.800839424,0.831152522,,,,
3.58080199,0.256856926,0.682722941,1.985977467,,,,,,,,,-0.725503213,1.788765685,1.125688631,1.762674426,,,,
3.320446172,-0.457264429,-1.274505987,0.754254135,,,,,,,,,-1.200788688,1.885167714,2.093863557,0.47452138,,,,
3.293714365,0.171813208,0.262818427,0.616125886,,,,,,,,,-2.208947453,0.47482805,0.231621834,1.06903694,,,,
0.803269926,1.415803552,-0.418329927,-0.428633166,,,,,,,,,-1.427624883,1.788181737,-2.100416421,2.997219243,,,,
0.803269926,1.415803552,-0.418329927,-0.428633166,,,,,,,,,-1.308439803,1.84827163,2.024498782,0.538709363,,,,
3.381564813,-0.183633453,0.686953712,0.195541322,,,,,,,,,-1.372111244,1.191795992,1.655307112,1.164494514,,,,
2.975494288,-0.186588165,-0.215201089,-0.981940644,,,,,,,,,-1.873882965,4.246105372,-1.171517581,-0.991930115,,,,
3.344343684,-0.486393156,-0.224412048,-1.009425266,,,,,,,,,-1.088796183,1.335838442,1.496858389,1.572538232,,,,
3.723280966,-0.080016976,0.931468201,0.081929376,,,,,,,,,-1.817541733,1.581553377,-1.459849591,2.511619855,,,,
3.974497339,-0.310029242,0.765609157,0.131899626,,,,,,,,,-0.928787354,1.057599261,1.580210805,0.538244872,,,,
3.654135694,0.368188907,-1.488555059,1.945214711,,,,,,,,,-1.210519269,1.080238922,2.335773164,1.245356341,,,,
3.221064155,0.230368463,1.284439051,0.593562833,,,,,,,,,-1.413898104,1.857606434,2.037776201,0.400292164,,,,
3.212875994,-0.330148529,-0.531417152,-1.329176376,,,,,,,,,-1.866459494,2.311795262,0.904896285,-0.157231966,,,,
3.59728341,-0.090453305,0.496563482,-0.559376734,,,,,,,,,-1.404615978,1.913647559,1.518839852,0.354536654,,,,
2.854997848,0.00966691,0.691033628,-0.025881308,,,,,,,,,-1.940205025,0.391870439,1.642290551,1.070869815,,,,
4.039955931,0.272533288,-0.756502626,2.059975803,,,,,,,,,-1.890972459,0.960919179,2.584067945,0.863559043,,,,
3.423879254,0.041816439,0.774988876,-0.624252643,,,,,,,,,-1.324909229,0.752208033,1.180286077,0.57990905,,,,
3.521003695,-0.458001071,0.521307763,-0.285956969,,,,,,,,,-1.449555434,4.192113299,-0.812771088,-0.370791398,,,,
3.148150461,0.232200047,0.686339536,-0.124955098,,,,,,,,,-1.774087247,1.039849478,0.359370369,0.155454014,,,,
3.75862467,-0.287702258,0.671919449,-0.007889653,,,,,,,,,-2.752082074,-0.334344615,0.222174443,0.713114389,,,,
3.620707597,0.135615496,0.574374327,1.488468266,,,,,,,,,-1.302108216,1.436229953,2.371461649,0.916069535,,,,
3.538783269,-0.224319357,-0.362950454,0.114448385,,,,,,,,,-1.775807395,0.712072694,0.251601798,0.215952572,,,,
3.358079797,-0.273128876,0.155296615,-0.80244523,,,,,,,,,-1.779533613,1.766067797,-0.775157642,1.272187025,,,,
3.54498025,-0.068695435,0.580071127,0.21716801,,,,,,,,,-1.872195588,1.31224241,-0.665864323,0.659288973,,,,
2.238952284,-0.546356752,-0.727331089,-0.659147275,,,,,,,,,-2.31855248,1.733747355,-0.439242486,0.685391541,,,,
3.596638744,0.069346622,0.91945013,-0.018608084,,,,,,,,,-2.074216114,4.087761525,0.1506315,-0.315550917,,,,
3.906288441,-0.133845092,2.082228057,-0.303134416,,,,,,,,,-1.355670751,0.858198672,2.480420133,1.280174731,,,,
3.130393044,0.718825237,-2.975857511,2.88781041,,,,,,,,,-2.083406409,-0.241757862,0.840720774,1.166762661,,,,
3.194764016,-0.22292573,0.256544932,-1.031919832,,,,,,,,,-1.304261404,1.392546129,2.777950363,1.310468382,,,,
3.810277096,0.082619249,-0.27169954,1.315940482,,,,,,,,,-1.122043312,1.126756144,2.276073949,1.624779451,,,,
3.751812229,0.283680576,-0.051052611,1.992591882,,,,,,,,,-1.172231081,0.940895024,1.809351152,0.692231938,,,,
3.887031945,-0.308528145,0.618539773,-0.021927566,,,,,,,,,-1.831124476,2.995731363,1.834141461,0.585659014,,,,
3.306162827,-0.053747434,-1.085370444,-0.475904676,,,,,,,,,-1.086084319,1.069123432,2.683705252,1.54455425,,,,
3.677693891,0.007129287,1.148485344,0.245644436,,,,,,,,,-2.246653736,1.857130964,0.823630549,-0.008771389,,,,
2.592674174,0.06430731,-1.011670958,-0.541044676,,,,,,,,,-1.909652239,2.992616003,-1.042047984,0.730423125,,,,
2.592674174,0.06430731,-1.011670958,-0.541044676,,,,,,,,,-2.301390837,2.282238285,-0.801742641,0.818664172,,,,
3.378867769,0.088545178,0.638455178,-0.495667506,,,,,,,,,-1.474206964,1.200327702,0.566699127,0.896448927,,,,
-0.912077577,2.461902965,-0.438936163,-0.487596864,,,,,,,,,-2.650946705,1.37871121,-0.486796787,0.884922058,,,,
-0.912077577,2.461902965,-0.438936163,-0.487596864,,,,,,,,,-2.754065685,2.1141637,-0.076469386,0.655399134,,,,
3.714695296,0.225101848,-0.749410162,1.48846987,,,,,,,,,-1.489332338,3.655254973,-1.124562817,-0.850329109,,,,
3.895084904,0.133805952,-0.156700204,1.531238566,,,,,,,,,-1.544728633,1.76043917,-1.338569686,0.8573128,,,,
3.119305316,-0.266966408,-0.770099255,-1.065652686,,,,,,,,,-1.839157296,4.201521966,-0.049051427,-2.366129704,,,,
2.589877386,0.152827896,-1.091678293,-0.505300797,,,,,,,,,-1.49523726,4.195953076,-0.433348724,-2.334813913,,,,
3.882452971,0.133397441,0.144296378,1.836952908,,,,,,,,,-1.715944999,4.323975697,-0.115160821,-2.148040389,,,,
3.227934327,0.078246075,0.576019491,-0.087137606,,,,,,,,,-2.225695782,4.950356499,-0.468931419,-1.523402877,,,,
2.598892662,0.060205394,-1.038606355,-0.531946964,,,,,,,,,-1.224362846,2.327955071,-2.164099378,2.861966802,,,,
3.546403723,-0.336267829,-0.001970882,-0.654804961,,,,,,,,,-0.587780221,1.580580248,-2.051744799,3.476731775,,,,
1.200491328,1.210457477,1.175010472,0.094670634,,,,,,,,,-2.268090263,1.886564249,-0.552806947,0.720218894,,,,
1.200491328,1.210457477,1.175010472,0.094670634,,,,,,,,,-1.484890029,3.189034787,-0.669359189,-0.770557472,,,,
3.537459032,-0.105282341,0.396598014,-1.098876038,,,,,,,,,-1.500524309,2.297706131,-1.897106723,1.581261204,,,,
0.404256737,1.704116789,-0.107049636,-1.067821123,,,,,,,,,-2.027364326,4.884947657,-0.773858121,-1.471299363,,,,
3.660434444,0.28553376,0.661494529,1.155057069,,,,,,,,,-1.377563022,2.861912106,-2.102399473,2.563275217,,,,
4.001449536,-0.085224823,0.555427999,0.73098278,,,,,,,,,-1.470362674,1.725420274,-1.082131104,0.602306214,,,,
-0.133681363,4.332970623,-1.745684969,-0.759130023,,,,,,,,,-1.902154523,1.723442904,-1.075519893,0.878229322,,,,
3.389155309,-0.138471831,0.029150639,-0.546397541,,,,,,,,,-0.926299158,1.268349053,-1.166810021,1.769669988,,,,
3.700942115,0.26774431,-0.014046353,1.994625004,,,,,,,,,-1.330413572,0.907588217,-0.025605056,0.153437132,,,,
3.495044782,-0.058732752,0.484447171,-0.912986023,,,,,,,,,-1.300981999,1.742464291,-2.166243748,2.948314309,,,,
3.853874182,-0.149813189,1.006405434,-0.114199701,,,,,,,,,-0.996651204,1.962764058,-2.708318153,3.297185867,,,,
3.529782856,0.077944647,0.387712915,0.713353557,,,,,,,,,-1.315881892,3.886541681,-0.555985859,-2.341381939,,,,
3.723069852,-0.036675867,0.907361228,-0.053587746,,,,,,,,,-1.66673894,2.312551957,-1.285345121,0.802087043,,,,
3.710261372,-0.214041088,0.398677484,-0.781054249,,,,,,,,,-2.253421906,4.098247383,-0.357575478,0.441998197,,,,
3.629537802,-0.371251824,0.014199323,-0.681233976,,,,,,,,,-1.140208746,1.528339895,-0.338184786,1.595055938,,,,
3.687869656,-0.2058933,0.250733574,-0.243281374,,,,,,,,,-1.281662889,3.1691115,-0.646028307,-2.217410539,,,,
3.883161655,0.256460336,-1.058700119,1.774259452,,,,,,,,,-1.559514565,3.482459864,-0.655934972,-0.86513161,,,,
3.28202756,-0.624215864,-0.493556963,-0.789230208,,,,,,,,,-1.826591812,2.192485038,-1.209592553,0.784819152,,,,
3.144941467,0.10842265,0.43594603,-0.155279409,,,,,,,,,-1.497330417,3.174027691,-1.774954824,2.130037152,,,,
3.493935473,-0.198717058,-0.208261716,-1.275937493,,,,,,,,,-1.958740959,2.34284433,-1.285082716,0.868909426,,,,
3.487536187,-0.185065203,0.194561629,-0.297161884,,,,,,,,,-1.307135111,3.051374343,-1.623949129,2.595861811,,,,
3.141366655,-0.492690155,-0.466520153,-1.337533942,,,,,,,,,-0.715615724,1.187520009,-0.167639242,1.854494859,,,,
-0.562311906,2.489065292,-0.703003313,0.080010129,,,,,,,,,-1.851541028,0.572772241,0.221734795,0.278533009,,,,
3.822372093,0.118623857,1.390507234,0.951099778,,,,,,,,,-0.761570255,1.013624293,1.06621969,0.388898683,,,,
3.504452976,-0.288163354,-0.242808774,-1.263655408,,,,,,,,,-0.372630364,0.155875286,1.448039408,0.611632971,,,,
3.770284313,-0.263968433,0.385428365,-0.074465603,,,,,,,,,-2.354578511,0.666834539,-0.28204234,0.740336179,,,,
3.883417441,-0.12024222,1.468085517,0.629300696,,,,,,,,,-1.884570289,3.06953282,-1.063688759,0.766490816,,,,
4.116610801,0.529494024,-1.083639035,2.920612045,,,,,,,,,-2.126308914,3.067399472,-0.739859554,0.616963667,,,,
3.59830781,0.061410917,0.867277164,-0.045841038,,,,,,,,,-1.703229979,4.271871048,-1.691195941,0.050914695,,,,
3.64853097,0.217975094,-0.220623772,1.885257223,,,,,,,,,-2.201227947,-2.259408748,-0.800962574,-1.308992544,,,,
3.294610713,-0.328554458,-0.61689571,-1.320024527,,,,,,,,,-1.024984212,0.656269381,2.344756986,1.434180463,,,,
3.876902394,0.073066306,1.778723823,0.86853722,,,,,,,,,-0.789181429,0.978799035,-2.107622345,3.68653122,,,,
0.332592106,0.961518814,-0.700211525,-0.717094751,,,,,,,,,-0.829839884,0.587239529,-2.024524143,3.34803738,,,,
0.332592106,0.961518814,-0.700211525,-0.717094751,,,,,,,,,-1.706497023,4.809483148,0.078095293,-2.548321817,,,,
0.332592106,0.961518814,-0.700211525,-0.717094751,,,,,,,,,-1.209998987,2.634089114,-1.676382218,2.655542026,,,,
3.456516138,-0.301776552,-0.29476549,-0.975090853,,,,,,,,,-1.214821503,2.101210803,-2.236364195,2.896777591,,,,
3.422898658,0.150504083,0.982741616,0.242792578,,,,,,,,,-1.682994499,0.109578073,0.343267497,2.37009304,,,,
3.704542634,0.029755128,0.777944722,-0.588044376,,,,,,,,,-1.392566402,1.838777984,-2.295711094,2.403062251,,,,
3.824493901,-0.240406931,-1.406384227,-0.003767269,,,,,,,,,-1.60380311,2.578656248,-1.798579003,2.269041023,,,,
3.716258275,0.240226479,-0.008662212,1.052472442,,,,,,,,,-2.571381526,-0.233477304,0.27502637,0.577186177,,,,
3.716258275,0.240226479,-0.008662212,1.052472442,,,,,,,,,-0.883343907,0.73864697,2.320297266,1.20042042,,,,
3.716258275,0.240226479,-0.008662212,1.052472442,,,,,,,,,-2.049535693,3.485236405,-0.737723562,0.595462338,,,,
3.693547363,0.084402471,1.027115491,0.573252156,,,,,,,,,-1.6481109,1.261963728,0.31015024,0.114111509,,,,
3.874281081,0.348745507,1.095837763,0.7667133,,,,,,,,,-1.018530638,1.02812381,-0.528087752,2.752680738,,,,
3.291214035,0.093749243,-0.319542919,-1.481602155,,,,,,,,,-1.357687535,3.033415659,-1.908075925,2.725890521,,,,
2.785843239,3.027056496,-1.796903318,-2.978452265,,,,,,,,,-2.159091546,1.424335946,-0.039130402,0.470728332,,,,
3.484701492,0.213602866,-2.006490782,1.199465708,,,,,,,,,-1.6358584,2.624814674,-1.03179766,0.679801556,,,,
4.347850857,-0.170807081,0.690382151,0.291359422,,,,,,,,,-3.227014805,-2.58933605,-0.278730629,-1.433707248,,,,
3.471796416,0.490597828,-1.388093282,1.492301763,,,,,,,,,-2.273912931,3.024917797,-0.926644556,0.768221882,,,,
3.854042885,-0.356788849,0.672548584,-0.39030618,,,,,,,,,-1.142251479,3.105925707,-0.673495579,-1.98718699,,,,
3.642437103,-0.22766049,-0.721232527,-1.410806052,,,,,,,,,-3.02808325,-2.162181156,-0.659042441,-0.778117416,,,,
4.09244154,0.275022391,-1.063723498,1.453911969,,,,,,,,,-1.477537545,3.856899348,-0.262822637,-2.128765335,,,,
3.700749424,0.133923137,1.281231092,0.806513779,,,,,,,,,-1.789055446,3.774032138,1.08969615,-0.858571223,,,,
3.631236063,-0.263903256,-0.763461543,-1.395944186,,,,,,,,,-2.257050924,0.047004379,0.286945076,0.445743521,,,,
3.932576827,0.108720135,0.850660146,-0.292202322,,,,,,,,,-1.234359897,2.00349169,-2.640527429,3.368694567,,,,
3.094046557,0.348570598,-0.728428369,-0.566678296,,,,,,,,,-1.688897886,4.608208638,-0.117475884,-2.443154674,,,,
3.56031407,-0.34137394,-0.686042851,-1.378341006,,,,,,,,,-1.768046129,2.032534613,-1.340656058,0.889312265,,,,
3.731949597,-0.03325082,-1.597762173,0.226291284,,,,,,,,,-2.379354343,-0.142275995,1.381839404,0.941308229,,,,
1.02936969,2.594011279,-1.461405386,-0.029636688,,,,,,,,,-1.570409174,4.050412883,-0.434333864,-2.579380495,,,,
3.605611125,0.463176702,-1.363201455,2.002832008,,,,,,,,,-0.792039546,0.837937111,-2.135068023,3.686225476,,,,
1.048896235,0.986540032,-0.974408165,0.187779423,,,,,,,,,-2.066413793,3.49260165,-0.413618677,-0.105459636,,,,
1.334905988,1.192535635,-3.601596398,3.599903505,,,,,,,,,-1.085441468,2.961108696,-0.841315562,-2.186502076,,,,
4.111150643,0.152133762,0.998960564,0.51688175,,,,,,,,,-2.480864119,-0.670277242,0.018331264,0.700810677,,,,
0.59040639,1.133887279,-0.663081965,-0.250607887,,,,,,,,,-1.477579723,2.232890929,-0.385765367,1.309351172,,,,
0.59040639,1.133887279,-0.663081965,-0.250607887,,,,,,,,,-2.568125313,0.37629139,-0.461852878,0.89735239,,,,
0.59040639,1.133887279,-0.663081965,-0.250607887,,,,,,,,,-1.397886688,2.011963582,-0.023123957,0.72945396,,,,
4.310412597,0.284995606,-1.312864791,2.080441311,,,,,,,,,-1.650885789,4.022189923,1.927887295,-1.073325597,,,,
3.515118836,0.088706575,-0.635243323,-1.442270143,,,,,,,,,-1.333033194,2.313926096,0.9631124,0.402856854,,,,
3.592825413,0.704423368,-3.134748989,2.797710114,,,,,,,,,-1.473697321,3.045643412,-2.032624291,1.771192039,,,,
3.703893643,-0.251763414,-0.735404167,-1.423432142,,,,,,,,,-2.075165192,1.604851956,0.417843638,0.172482278,,,,
4.003049586,-0.13228205,-0.140235819,-0.781614661,,,,,,,,,-1.1294764,2.023467781,-2.135153129,2.906321148,,,,
3.570122772,0.349726372,0.564221044,-0.329461593,,,,,,,,,-1.765997125,1.504644699,0.514702723,0.023976485,,,,
3.618838255,-0.284694418,-0.694826034,-1.405583294,,,,,,,,,-1.505713357,1.617606763,-0.30958237,0.344076933,,,,
3.862212579,0.16125179,0.094577595,0.419732689,,,,,,,,,-1.26320501,2.128477738,-1.093241313,1.821920925,,,,
3.916910962,0.640492839,-2.259338458,2.974662666,,,,,,,,,-0.797877169,0.877761469,-1.515925254,2.442416746,,,,
3.508325363,0.468600885,0.492133754,-0.195898508,,,,,,,,,-1.186326422,2.350173577,-2.454399818,2.685761861,,,,
4.125993892,-0.294914117,-0.012401815,-0.936449364,,,,,,,,,-2.167746398,1.351094553,-0.182834361,1.209494903,,,,
4.00058704,0.093033566,0.838173194,0.630241033,,,,,,,,,-0.912671736,1.138154385,-2.185430176,3.693308728,,,,
3.715151496,0.660707204,-2.967108967,2.485760756,,,,,,,,,-1.907221154,2.106714519,0.656595232,-0.072033597,,,,
3.424960579,-0.577079255,-1.147245397,-1.622784041,,,,,,,,,-1.016832287,1.389151223,-2.54824204,3.611433201,,,,
0.569990682,1.292775257,-0.514149896,-1.056826301,,,,,,,,,-1.800914577,4.339735459,0.045119767,-2.425310122,,,,
0.569990682,1.292775257,-0.514149896,-1.056826301,,,,,,,,,-1.669105057,2.457926181,-1.480693608,1.727929213,,,,
0.569990682,1.292775257,-0.514149896,-1.056826301,,,,,,,,,-1.689911348,1.354450919,-0.716088082,1.782472957,,,,
3.931999015,0.130158919,0.922213168,0.332373794,,,,,,,,,-1.797004233,0.346719496,0.885185175,0.432217816,,,,
4.086602128,0.224537184,-1.675371042,1.562063015,,,,,,,,,-1.382955498,3.691032002,-0.115631907,-1.974419088,,,,
3.554372579,0.347889904,0.605317208,-0.248015567,,,,,,,,,-1.349519702,3.581504951,-0.538231432,-2.248877704,,,,
3.820549597,0.201367008,0.802969699,0.460414063,,,,,,,,,-2.498244242,1.727116628,-0.223480508,0.588513242,,,,
3.90976131,0.118256699,0.782086302,-0.046034825,,,,,,,,,-0.75916973,0.802507371,-2.181239134,3.692036536,,,,
3.606500269,0.39088375,0.581573084,-0.242481027,,,,,,,,,-1.282906282,2.116168868,-2.31527105,2.916406132,,,,
4.034830012,0.199580873,-1.475226918,0.007723056,,,,,,,,,-0.963270617,1.568259242,0.835571155,1.429712336,,,,
4.270911746,0.356444124,-1.893663594,2.228134665,,,,,,,,,-3.253603186,-2.978659437,-1.664592514,-1.689699627,,,,
4.033622298,0.104400568,0.519062266,-0.445962295,,,,,,,,,-1.903311344,3.26519803,-0.953208196,0.631520616,,,,
3.087017385,0.097085292,-1.664581166,1.161358782,,,,,,,,,-1.29990196,2.875677504,-0.696324478,-2.156195802,,,,
3.087017385,0.097085292,-1.664581166,1.161358782,,,,,,,,,-0.896852656,0.125739622,1.618011647,0.712173565,,,,
4.517389129,0.07541425,-0.543701377,1.574269646,,,,,,,,,-1.724596171,1.490645285,-1.682618495,2.88713489,,,,
3.790488175,0.490769113,-2.175808061,1.07555554,,,,,,,,,-2.462859485,-0.321636806,0.226772255,0.589770386,,,,
4.150702326,-0.159986462,-0.023865613,-0.242040282,,,,,,,,,-0.880609402,1.396679058,0.608008257,1.432696486,,,,
4.03159254,-0.131928253,0.019792271,-1.01974862,,,,,,,,,-1.594149881,2.235702906,0.754040133,1.473086289,,,,
4.337109386,0.478025502,0.756341719,1.516195462,,,,,,,,,-1.702489014,-0.116181558,0.747608558,0.650502968,,,,
4.241985275,0.125940092,1.027441649,0.282954118,,,,,,,,,-0.856039698,0.862496859,2.597128125,1.199324123,,,,
4.043514325,0.162861369,-1.205533266,0.974352068,,,,,,,,,-1.74658845,2.624235775,-1.108984941,0.708727983,,,,
3.646504373,1.487935775,-3.372605634,1.817452501,,,,,,,,,-1.799450183,1.657726028,-0.506601117,0.523829063,,,,
4.29881393,0.341723284,-0.593347685,0.738698982,,,,,,,,,-1.757758635,0.342838134,-1.077652394,2.042829012,,,,
4.027850159,0.395265048,-2.41577955,1.408696483,,,,,,,,,-1.100315057,1.514767537,-1.754434063,2.666248536,,,,
4.197227902,0.429243111,-2.682433727,1.843596127,,,,,,,,,-1.275608172,0.558134088,1.834091395,0.73737247,,,,
4.1057754,0.339849829,1.147310291,0.414667642,,,,,,,,,-1.83458604,3.510032088,0.548080436,-1.262504279,,,,
4.167312167,0.421444665,1.36461759,-0.189348028,,,,,,,,,-2.336858316,0.616104878,-0.992082936,1.022835265,,,,
4.04892008,0.528964678,-1.232172207,2.047749623,,,,,,,,,-2.908562819,-3.820397452,-2.753787568,-3.113250216,,,,
